284300300,3
315922800,3
317157401,3
308775901,3
343444701,3
343409701,3
344121901,3
352476801,3
356895401,3
343836701,3
366980201,3
369506100,3
369495400,3
363114501,3
343871601,3
294863801,3
373346501,3
388509300,3
388587201,3
388549200,3
390182001,3
395225201,3
395242301,3
406379300,3
417989900,3
417676101,3
423044301,3
427482001,3
429651101,3
415698601,3
436396701,3
435926401,3
441195701,3
442615601,3
443629101,3
434916501,3
448107200,3
448086201,3
450159001,3
450179501,3
459280301,3
455833501,3
460496001,3
459805700,3
469194001,3
470010200,3
473042701,3
477173901,3
478107601,3
489538901,3
490934701,3
493861700,3
496001201,3
477236700,3
443834300,3
508427900,3
495862701,3
510325700,3
510472600,3
510444800,3
478118901,3
524782900,3
524832600,3
523871001,3
527241101,3
525598501,3
528388600,3
531925901,3
532863001,3
507177801,3
539324301,3
543598400,3
549455601,3
550836001,3
550567701,3
552069901,3
554590901,3
545737401,3
557001101,3
557110200,3
555599001,3
556419601,3
557689701,3
558993701,3
557453800,3
559633500,3
548299301,3
558300001,3
561191401,3
553381601,3
551940400,3
563193300,3
570022901,3
570786301,3
571585101,3
571721101,3
571677601,3
571453601,3
571664601,3
571141201,3
552121600,3
576427001,3
576492600,3
576610301,3
576830701,3
577399301,3
577750400,3
579050600,3
579188300,3
578064701,3
579245200,3
579065801,3
574518301,3
574516001,3
585587401,3
574183001,3
588112701,3
589846301,3
24051800,2
24007700,2
47047600,2
47128300,2
47132900,2
47110200,2
57265200,2
66283601,2
78856601,2
78936301,2
79056301,2
80335400,2
80836501,2
81062401,2
83906501,2
85733001,2
94064601,2
94905801,2
96067501,2
85447901,2
101872901,2
193297201,2
194988201,2
253471901,2
257641300,2
263051001,2
250062001,2
266084101,2
277217001,2
305865900,2
312417801,2
355750801,2
360855401,2
360911001,2
374475000,2
378364101,2
475009801,2
461543901,2
501729601,2
522033101,2
533539801,2
539049700,2
543144301,2
550205701,2
552099301,2
549488701,2
551710701,2
552733401,2
550374301,2
528436201,2
556349301,2
555845001,2
558964001,2
559469101,2
556182501,2
559048201,2
547741201,2
555998501,2
559813901,2
563706501,2
563297701,2
558052801,2
568616301,2
569197101,2
568521201,2
569546101,2
570179201,2
572236201,2
560232101,2
573469401,2
573816000,2
576277601,2
576408301,2
575569400,2
576228101,2
579214001,2
577045201,2
570455101,2
581461201,2
581803501,2
584614601,2
584723701,2
583057501,2
580725001,2
578879401,2
580303701,2
586633001,2
579708301,2
586841401,2
585785401,2
585590901,2
587642200,2
587666601,2
587151301,2
587777901,2
568093401,2
587165001,2
588139701,2
583928701,2
582651101,2
588972900,2
589133801,2
589234701,2
589246601,2
589380701,2
578194701,2
590734201,2
588058401,2
568462001,2
592638201,2
592883401,2
593537201,2
593738601,2
594676801,2
594476601,2
594388601,2
594697601,2
595116301,2
595385601,2
574619201,2
591304501,2
589189901,2
596279600,2
592512700,2
596293001,2
589281801,2
596847201,2
597005901,2
596412101,2
30307300,1
32961200,1
35928500,1
85172701,1
94854301,1
94502401,1
99102301,1
99518201,1
100762901,1
101492101,1
126448301,1
137750300,1
144528301,1
162806901,1
217363600,1
229880901,1
307140201,1
371411201,1
418036001,1
451557501,1
452670401,1
559190301,1
530096200,1
580320401,1
